date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:52	47822/47822	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:46%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Abhiruchi&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live696c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:04:52	42966/42966	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:48%20GMT	http://103.139.171.5:5001/live.php?c=Bhakti_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livebe28.php	(from http://103.139.171.5:5001/playlist.m3u)
12:04:54	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:55%20GMT	http://103.139.171.5:5001/live.php?c=Saileela_TV_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.438e8da.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:04:59	51463/51463	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:53%20GMT	http://103.139.171.5:5001/live.php?c=CVR_OM_Spiritual&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3b3d.php	(from http://103.139.171.5:5001/playlist.m3u)
12:04:59	59962/59962	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:51%20GMT	http://103.139.171.5:5001/live.php?c=Sri_Venkateshwar_Bhakti&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3beb.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:00	45394/45394	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:54%20GMT	http://103.139.171.5:5001/live.php?c=Aradhana_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live744c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:00	47822/47822	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:34:56%20GMT	http://103.139.171.5:5001/live.php?c=Hindu_Dharmam&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live8d9a.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:03	49036/49036	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:01%20GMT	http://103.139.171.5:5001/live.php?c=Subhavartha_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live475e.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:09	44180/44180	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:03%20GMT	http://103.139.171.5:5001/live.php?c=Divya_Vani&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live398c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:13	40538/40538	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:10%20GMT	http://103.139.171.5:5001/live.php?c=Calvary&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live0879.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:13	4010/4010	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:13%20GMT	http://103.139.171.5:5001/live.php?c=DD_Saptagiri&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2c38.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:14	41751/41751	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:12%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Plus&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livec8e7.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:16	41751/41751	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:15%20GMT	http://103.139.171.5:5001/live.php?c=Vissa_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2b42.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:21	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:22%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Andhra_pradesh&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.4439150.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:05:23	88154/88154	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:17%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Cinema&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2cde.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:23	4417/4417	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:22%20GMT	http://103.139.171.5:5001/live.php?c=Raj_Music_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livee575.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:24	52677/52677	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:18%20GMT	http://103.139.171.5:5001/live.php?c=ABN_Andhra_Jyothi&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live93a9.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:24	40537/40537	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:20%20GMT	http://103.139.171.5:5001/live.php?c=V6_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live0156.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:30	38109/38109	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:24%20GMT	http://103.139.171.5:5001/live.php?c=10_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2c9c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:33	42965/42965	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:30%20GMT	http://103.139.171.5:5001/live.php?c=TV_5_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live78db.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:36	41752/41752	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:32%20GMT	http://103.139.171.5:5001/live.php?c=CVR_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live560e.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:38	39323/39323	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:32%20GMT	http://103.139.171.5:5001/live.php?c=T_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live282b.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:40	5030/5030	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:39%20GMT	http://103.139.171.5:5001/live.php?c=Cartoon_Network_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live967c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:40	47822/47822	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:34%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Telangana&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live9b36.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:41	42966/42966	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:35%20GMT	http://103.139.171.5:5001/live.php?c=Maha_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live499c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:42	38109/38109	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:37%20GMT	http://103.139.171.5:5001/live.php?c=HM_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live6e3b.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:44	41752/41752	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:41%20GMT	http://103.139.171.5:5001/live.php?c=ETV_Life&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livedd63.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:45	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:45%20GMT	http://103.139.171.5:5001/live.php?c=TV1&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.450ce5b.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:05:45	40538/40538	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:42%20GMT	http://103.139.171.5:5001/live.php?c=Vanitha&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live08f7.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:47	44180/44180	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:44%20GMT	http://103.139.171.5:5001/live.php?c=CVR_Health&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3e9c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:49	4010/4010	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:49%20GMT	http://103.139.171.5:5001/live.php?c=CN_HD_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livedbb7.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:50	39324/39324	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:46%20GMT	http://103.139.171.5:5001/live.php?c=I_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveec64.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:52	50249/50249	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:47%20GMT	http://103.139.171.5:5001/live.php?c=Raj_News_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3c57.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:52	50249/50249	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:48%20GMT	http://103.139.171.5:5001/live.php?c=Sony_Yay_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2907.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:53	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:50%20GMT	http://103.139.171.5:5001/live.php?c=Vidya&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livef1d5.php	(from http://103.139.171.5:5001/playlist.m3u)
12:05:57	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:54%20GMT	http://103.139.171.5:5001/live.php?c=Nipuna&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/lived510.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:01	46607/46607	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:35:58%20GMT	http://103.139.171.5:5001/live.php?c=Sonic_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livefe6d.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:09	47821/47821	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:02%20GMT	http://103.139.171.5:5001/live.php?c=Aastha_Telugu&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live4d6b.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:15	44180/44180	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:08%20GMT	http://103.139.171.5:5001/live.php?c=Studio_One&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live18fa.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:16	49036/49036	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:10%20GMT	http://103.139.171.5:5001/live.php?c=Nireekshana_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live296d.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:21	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:12%20GMT	http://103.139.171.5:5001/live.php?c=Colors_Gujarati&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveb90f.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:25	43276/43276	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:18%20GMT	http://103.139.171.5:5001/live.php?c=Lakshya_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live07ad.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:31	42965/42965	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:20%20GMT	http://103.139.171.5:5001/live.php?c=DD_Girnar&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3637.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:41	52677/52677	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:22%20GMT	http://103.139.171.5:5001/live.php?c=ETV_News_Gujarati&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livef168.php	(from http://103.139.171.5:5001/playlist.m3u)
12:06:45	46607/46607	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:32%20GMT	http://103.139.171.5:5001/live.php?c=Tv_9_Gujarat&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livecb67.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:13	44180/44180	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:34%20GMT	http://103.139.171.5:5001/live.php?c=ABP_Asmita&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/lived8b0.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:13	46608/46608	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:36:35%20GMT	http://103.139.171.5:5001/live.php?c=VTV_Gujarati&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live8886.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:15	46608/46608	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:14%20GMT	http://103.139.171.5:5001/live.php?c=Sandesh_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveba3e.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:47	4009/4009	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:15%20GMT	http://103.139.171.5:5001/live.php?c=Zee_24_Kalak&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live1cb3.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:50	50249/50249	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:48%20GMT	http://103.139.171.5:5001/live.php?c=CNBC_Bazaar_MNO&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live24f6.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:51	44476/44476	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:49%20GMT	http://103.139.171.5:5001/live.php?c=Valambhakti&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live9664.php	(from http://103.139.171.5:5001/playlist.m3u)
12:07:55	44476/44476	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:51%20GMT	http://103.139.171.5:5001/live.php?c=Kartavya_Tv&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live6a36.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:01	54076/54076	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:52%20GMT	http://103.139.171.5:5001/live.php?c=Hamari_Sanskruti_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveb381.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:02	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:54%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_1&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live5564.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:02	50249/50249	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:54%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_2&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveec42.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:04	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:37:57%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_3&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3192.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:07	50249/50249	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:02%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_4&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live019c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:08	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:03%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_5&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live6796.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:18	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:05%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_6&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live4900.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:18	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:06%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_7&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveeeff.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:18	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:09%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_8&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live76d9.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:18	50250/50250	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:10%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_9&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live51eb.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:21	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:19%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_10&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live20ee.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:25	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:21%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_11&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live87a0.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:29	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:22%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_12&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livec4cf.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:30	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:23%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_13&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livee1a5.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:32	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:24%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_14&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live4d13.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:35	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:27%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_15&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live638c.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:37	38110/38110	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:32%20GMT	http://103.139.171.5:5001/live.php?c=GS_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live60de.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:37	51464/51464	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:31%20GMT	http://103.139.171.5:5001/live.php?c=Vande_Gujarat_16&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live1150.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:38	47822/47822	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:33%20GMT	http://103.139.171.5:5001/live.php?c=Mantavya_News&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/liveb512.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:41	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:36%20GMT	http://103.139.171.5:5001/live.php?c=Nick_Gujarati&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.47a7ed0.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:08:43	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:42%20GMT	http://103.139.171.5:5001/live.php?c=Sonic_Gujarati&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.47b6491.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:08:45	0/0	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:45%20GMT	http://103.139.171.5:5001/live.php?c=Home_Learning_Gujarat1&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live.47d5bfb.delayed	(from http://103.139.171.5:5001/playlist.m3u)
12:08:45	42966/42966	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:44%20GMT	http://103.139.171.5:5001/live.php?c=Digishala&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live3c7a.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:49	43276/43276	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:46%20GMT	http://103.139.171.5:5001/live.php?c=Shiksha_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live6e49.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:51	37395/37395	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:47%20GMT	http://103.139.171.5:5001/live.php?c=IBC24&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live7aa3.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:51	3704/3704	---M--	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:51%20GMT	http://103.139.171.5:5001/live.php?c=Flower_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livea437.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:52	44180/44180	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:48%20GMT	http://103.139.171.5:5001/live.php?c=Kaumudy_TV&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live2265.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:54	56927/56927	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:49%20GMT	http://103.139.171.5:5001/live.php?c=Mazavali_Manorama_HD&q=1200&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/livefc18.php	(from http://103.139.171.5:5001/playlist.m3u)
12:08:58	52678/52678	---MC-	200	added ('OK')	application/vnd.apple.mpegurl	date:Fri,%2008%20Jul%202022%2006:38:52%20GMT	http://103.139.171.5:5001/live.php?c=Mazhavil_Manorama&q=800&e=junk.m3u8	C:/My%20Web%20Sites/new/103.139.171.5_5001/live6fb7.php	(from http://103.139.171.5:5001/playlist.m3u)
